distance_cm,distance_m,mean_normalized_voltage_v,mean_magnetic_field_mt,pad_01_raw_voltage_v,pad_02_raw_voltage_v,pad_03_raw_voltage_v,pad_04_raw_voltage_v,pad_05_raw_voltage_v,pad_06_raw_voltage_v,pad_07_raw_voltage_v,pad_08_raw_voltage_v,pad_09_raw_voltage_v,pad_10_raw_voltage_v,pad_11_raw_voltage_v,pad_12_raw_voltage_v,pad_13_raw_voltage_v,pad_14_raw_voltage_v,pad_15_raw_voltage_v,pad_16_raw_voltage_v,pad_17_raw_voltage_v,pad_18_raw_voltage_v,pad_19_raw_voltage_v,pad_20_raw_voltage_v,pad_21_raw_voltage_v,pad_22_raw_voltage_v,pad_23_raw_voltage_v,pad_24_raw_voltage_v,pad_25_raw_voltage_v,pad_26_raw_voltage_v,pad_27_raw_voltage_v,pad_28_raw_voltage_v,pad_29_raw_voltage_v,pad_30_raw_voltage_v,pad_31_raw_voltage_v,pad_32_raw_voltage_v,pad_33_raw_voltage_v,pad_34_raw_voltage_v,pad_35_raw_voltage_v,pad_36_raw_voltage_v,pad_01_baseline_referenced_voltage_v,pad_02_baseline_referenced_voltage_v,pad_03_baseline_referenced_voltage_v,pad_04_baseline_referenced_voltage_v,pad_05_baseline_referenced_voltage_v,pad_06_baseline_referenced_voltage_v,pad_07_baseline_referenced_voltage_v,pad_08_baseline_referenced_voltage_v,pad_09_baseline_referenced_voltage_v,pad_10_baseline_referenced_voltage_v,pad_11_baseline_referenced_voltage_v,pad_12_baseline_referenced_voltage_v,pad_13_baseline_referenced_voltage_v,pad_14_baseline_referenced_voltage_v,pad_15_baseline_referenced_voltage_v,pad_16_baseline_referenced_voltage_v,pad_17_baseline_referenced_voltage_v,pad_18_baseline_referenced_voltage_v,pad_19_baseline_referenced_voltage_v,pad_20_baseline_referenced_voltage_v,pad_21_baseline_referenced_voltage_v,pad_22_baseline_referenced_voltage_v,pad_23_baseline_referenced_voltage_v,pad_24_baseline_referenced_voltage_v,pad_25_baseline_referenced_voltage_v,pad_26_baseline_referenced_voltage_v,pad_27_baseline_referenced_voltage_v,pad_28_baseline_referenced_voltage_v,pad_29_baseline_referenced_voltage_v,pad_30_baseline_referenced_voltage_v,pad_31_baseline_referenced_voltage_v,pad_32_baseline_referenced_voltage_v,pad_33_baseline_referenced_voltage_v,pad_34_baseline_referenced_voltage_v,pad_35_baseline_referenced_voltage_v,pad_36_baseline_referenced_voltage_v,pad_01_normalized_voltage_v,pad_02_normalized_voltage_v,pad_03_normalized_voltage_v,pad_04_normalized_voltage_v,pad_05_normalized_voltage_v,pad_06_normalized_voltage_v,pad_07_normalized_voltage_v,pad_08_normalized_voltage_v,pad_09_normalized_voltage_v,pad_10_normalized_voltage_v,pad_11_normalized_voltage_v,pad_12_normalized_voltage_v,pad_13_normalized_voltage_v,pad_14_normalized_voltage_v,pad_15_normalized_voltage_v,pad_16_normalized_voltage_v,pad_17_normalized_voltage_v,pad_18_normalized_voltage_v,pad_19_normalized_voltage_v,pad_20_normalized_voltage_v,pad_21_normalized_voltage_v,pad_22_normalized_voltage_v,pad_23_normalized_voltage_v,pad_24_normalized_voltage_v,pad_25_normalized_voltage_v,pad_26_normalized_voltage_v,pad_27_normalized_voltage_v,pad_28_normalized_voltage_v,pad_29_normalized_voltage_v,pad_30_normalized_voltage_v,pad_31_normalized_voltage_v,pad_32_normalized_voltage_v,pad_33_normalized_voltage_v,pad_34_normalized_voltage_v,pad_35_normalized_voltage_v,pad_36_normalized_voltage_v,pad_01_magnetic_field_mt,pad_02_magnetic_field_mt,pad_03_magnetic_field_mt,pad_04_magnetic_field_mt,pad_05_magnetic_field_mt,pad_06_magnetic_field_mt,pad_07_magnetic_field_mt,pad_08_magnetic_field_mt,pad_09_magnetic_field_mt,pad_10_magnetic_field_mt,pad_11_magnetic_field_mt,pad_12_magnetic_field_mt,pad_13_magnetic_field_mt,pad_14_magnetic_field_mt,pad_15_magnetic_field_mt,pad_16_magnetic_field_mt,pad_17_magnetic_field_mt,pad_18_magnetic_field_mt,pad_19_magnetic_field_mt,pad_20_magnetic_field_mt,pad_21_magnetic_field_mt,pad_22_magnetic_field_mt,pad_23_magnetic_field_mt,pad_24_magnetic_field_mt,pad_25_magnetic_field_mt,pad_26_magnetic_field_mt,pad_27_magnetic_field_mt,pad_28_magnetic_field_mt,pad_29_magnetic_field_mt,pad_30_magnetic_field_mt,pad_31_magnetic_field_mt,pad_32_magnetic_field_mt,pad_33_magnetic_field_mt,pad_34_magnetic_field_mt,pad_35_magnetic_field_mt,pad_36_magnetic_field_mt
3.000000000000000000e+01,2.999999999999999889e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.487111772809709631e+00,2.487441471644810331e+00,2.473120008196149744e+00,2.490842001778738712e+00,2.488850184849330294e+00,2.511040823800223087e+00,2.491891043526785587e+00,2.510659354073660587e+00,2.492632184709821619e+00,2.467476981026785587e+00,2.496626717703683163e+00,2.497904641287667538e+00,2.488877432686941837e+00,2.504610334123884119e+00,2.507822854178292538e+00,2.479692186628069006e+00,2.486506870814732206e+00,2.490659441266740881e+00,2.486711229596819006e+00,2.505912780761718750e+00,2.470997401646205294e+00,2.495021820068359375e+00,2.493948255266462244e+00,2.486013684953962244e+00,2.497384207589285587e+00,2.493245261056082462e+00,2.484572274344308163e+00,2.498776572091238712e+00,2.489100864955357206e+00,2.503321511404855038e+00,2.493871961321149744e+00,2.505569458007812500e+00,2.489934648786272131e+00,2.514852796282087244e+00,2.503155299595424488e+00,2.486288888113839413e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.700000000000000000e+01,2.700000000000000178e-01,-1.038368239183878189e-02,1.689885583173173833e+00,2.487039184570312589e+00,2.487365722656250000e+00,2.472932434082031339e+00,2.490898132324218750e+00,2.488888549804687322e+00,2.511106872558594105e+00,2.491796874999999911e+00,2.510491943359374645e+00,2.492459106445312322e+00,2.467364501953125178e+00,2.496591186523437589e+00,2.497923278808593661e+00,2.488751220703125266e+00,2.504608154296875000e+00,2.507646179199218839e+00,2.479528808593749911e+00,2.486602783203125000e+00,2.490939331054687678e+00,2.486737060546874822e+00,2.505767822265625000e+00,2.471000671386718750e+00,2.495098876953124822e+00,2.493948364257812411e+00,2.485928344726562766e+00,2.497288513183593572e+00,2.493038940429687322e+00,2.484474182128906250e+00,2.498789978027343928e+00,2.488861083984375000e+00,2.503102111816406516e+00,2.493688964843749911e+00,2.505317687988281250e+00,2.489906311035156250e+00,2.514808654785156250e+00,2.503126525878906605e+00,2.486329650878906339e+00,-7.258823939704228678e-05,-7.574898856033129846e-05,-1.875741141184050775e-04,5.613054548003759692e-05,3.836495535702866277e-05,6.604875837101786828e-05,-9.416852678567622092e-05,-1.674107142859426745e-04,-1.730782645092965311e-04,-1.124790736604097674e-04,-3.553118024557377908e-05,1.863752092612358524e-05,-1.262119838165709496e-04,-2.179827009118895376e-06,-1.766749790736987791e-04,-1.633780343190949225e-04,9.591238839279370154e-05,2.798897879467965311e-04,2.583095005581625969e-05,-1.449584960937500000e-04,3.269740513456298459e-06,7.705688476544736432e-05,1.089913501672867824e-07,-8.534022739947744185e-05,-9.569440569201503877e-05,-2.063206263951400388e-04,-9.809221540191259692e-05,1.340593610521523260e-05,-2.397809709822062985e-04,-2.193995884485211434e-04,-1.829964773998327132e-04,-2.517700195312500000e-04,-2.833775111588110462e-05,-4.414149693099389538e-05,-2.877371651788251938e-05,4.076276506692622092e-05,-2.091624143886162360e-03,-1.449764416083487955e-04,-1.451060771833739122e-04,4.022264004941613204e-05,4.766534946836125731e-05,2.403466673593525457e-04,-3.573823191145996552e-04,-1.271685224997351146e-04,-5.148163731502882552e-05,-3.056336677482195173e-05,-1.882036827939774387e-05,4.118160480379132220e-05,-4.098216777886154265e-04,-1.476503106537986211e-06,-4.670051455277000440e-05,-3.854694906084300262e-05,4.521882474421000549e-05,4.674861152731845824e-04,2.633886093849065017e-04,-1.713432279298506824e-04,1.680007398019764195e-06,3.585768909290005678e-05,9.483902604171463369e-08,-2.470968886229316748e-04,-3.722525673045770644e-01,-7.895623238971204421e-04,-1.700445990665340370e-04,2.232895638743095457e-05,-6.446104405059468198e-04,-1.959741552883573212e-03,1.738361022473968766e-03,5.100983712411056269e-03,-3.242183688854975709e-03,9.619665890079121852e-04,9.649151456011028976e-04,-8.434453311696644582e-04,3.403999999988670533e-01,2.359409594097876262e-02,2.361519339764533987e-02,-6.546007184319854039e-03,-7.757266049162244229e-03,-3.911506080477912539e-02,5.816195121948537772e-02,2.069595782076693105e-02,8.378345312756753371e-03,4.974015087999957181e-03,3.062908496735321749e-03,-6.702073274560010376e-03,6.669616026691500832e-02,2.402925300575475191e-04,7.600244623383537422e-03,6.273297952990843085e-03,-7.359107986905892226e-03,-7.608072133973380058e-02,-4.286500655311015900e-02,2.788514129443967274e-02,-2.734117025545049033e-04,-5.835636102624215497e-03,-1.543451511537401934e-05,4.021362113878133859e-02,6.058200001202167329e+01,1.284968027545932978e-01,2.767379679147835211e-02,-3.633911368098013527e-03,1.049067035245680041e-01,3.189368541902120602e-01,-2.829084249088564262e-01,-8.301562500004530110e-01,5.276470588219728253e-01,-1.565546218494144881e-01,-1.570344827590585968e-01,1.372659574467143262e-01
2.400000000000000000e+01,2.399999999999999911e-01,-2.296704659469512785e-02,3.737756940538403683e+00,2.487083961223733652e+00,2.487507524161503447e+00,2.473051136937634453e+00,2.490526396652747554e+00,2.488599316827182051e+00,2.510904772528286699e+00,2.491874694824218750e+00,2.510449639682112100e+00,2.492229856293776802e+00,2.467201495992726201e+00,2.496197141450026802e+00,2.497917701458108652e+00,2.488633517561287700e+00,2.504547382223194951e+00,2.507459706273571953e+00,2.479387480637122554e+00,2.486534118652343750e+00,2.490889450599407251e+00,2.486738007644127446e+00,2.505697053054283252e+00,2.470981992524245552e+00,2.494985646214978203e+00,2.493785989695581851e+00,2.485913243787042148e+00,2.497171862372036699e+00,2.493004634462554048e+00,2.484478128367456851e+00,2.498635916874326846e+00,2.488853191507273799e+00,2.503154360014816948e+00,2.493796512998383452e+00,2.505324791217672598e+00,2.489831858667834297e+00,2.514672114931304048e+00,2.502983356344288701e+00,2.486168433879983652e+00,-2.781158597597865878e-05,6.605251669311584806e-05,-6.887125851529063425e-05,-3.156051259911585305e-04,-2.508680221482428863e-04,-1.360512719363882184e-04,-1.634870256683740308e-05,-2.097143915484878107e-04,-4.023284160448170610e-04,-2.754850340593861802e-04,-4.295762536563607625e-04,1.306017044111484893e-05,-2.439151256541371993e-04,-6.295190068916767245e-05,-3.631479047205843358e-04,-3.047059909464522320e-04,2.724783761154370154e-05,2.300093326663699145e-04,2.677804730844002279e-05,-2.157277074354979618e-04,-1.540912195974186716e-05,-3.617385338117173887e-05,-1.622655708803932839e-04,-1.004411669200955259e-04,-2.123452172488882184e-04,-2.406265935284146451e-04,-9.414597685131198546e-05,-1.406552169118668871e-04,-2.476734480834075214e-04,-1.671513900380894313e-04,-7.544832276629165335e-05,-2.446667901399024458e-04,-1.027901184378343657e-04,-1.806813507831961374e-04,-1.719432511357865678e-04,-1.204542338557601511e-04,-8.013885608788170155e-04,1.264183061905442139e-04,-5.327834387386434767e-05,-2.261597722225537524e-04,-3.116831972004855322e-04,-4.950807646712766666e-04,-6.204554151249487201e-05,-1.593032407388247516e-04,-1.196714425989449886e-04,-7.485614757418568971e-05,-2.275405219308423023e-04,2.885784970587360296e-05,-7.920143793863338279e-04,-4.264039143528068512e-05,-9.599092128454232806e-05,-7.189146546228107062e-05,1.284625702958370313e-05,3.841732497407808673e-04,2.730458085116056733e-04,-2.549935515473271950e-04,-7.917276243426019347e-06,-1.683315892904922831e-05,-1.411956882704832965e-04,-2.908206433460254437e-04,-8.260258445007782058e-01,-9.208468183587201032e-04,-1.632037243915320586e-04,-2.342756357661524675e-04,-6.658280255380216034e-04,-1.493045301480834357e-03,7.167155639908326988e-04,4.957068811430218394e-03,-1.176044083427103294e-02,3.937551619102730958e-03,5.766048577760298118e-03,2.492386397204748773e-03,1.304214559387340266e-01,-2.057386435937990851e-02,8.670749143728626387e-03,3.680622385686661141e-02,5.072467758455294351e-02,8.057159446459027929e-02,1.009756097553081260e-02,2.592570147261925514e-02,1.947585046750271998e-02,1.218241466022913777e-02,3.703093306290331649e-02,-4.696451830774675540e-03,1.288958609175836489e-01,6.939482548500937667e-03,1.562197955146946669e-02,1.169992941361405400e-02,-2.090655678094780270e-03,-6.252202365973641429e-02,-4.443666109359072081e-02,4.149875836925002309e-02,1.288491931559920898e-03,2.739501413854947796e-03,2.297879971772232716e-02,4.732941493528937393e-02,1.344310345092442276e+02,1.498626117338054120e-01,2.656048312746776136e-02,3.812703474839654327e-02,1.083597454900691037e-01,2.429846787282282095e-01,-1.166414045729936982e-01,-8.067349137929377134e-01,1.913945233264822798e+00,-6.408142567372551168e-01,-9.383917954859375410e-01,-4.056217901698919714e-01
2.100000000000000000e+01,2.099999999999999922e-01,-1.675749177142233509e-02,2.727187011895400914e+00,2.486947142047646775e+00,2.487384183907214386e+00,2.472926952220775743e+00,2.490402975200134872e+00,2.488474904755015427e+00,2.510862939151716766e+00,2.491604840313947022e+00,2.510302508318865478e+00,2.492295253423996826e+00,2.467145566587094940e+00,2.496107124987943848e+00,2.497865653332368652e+00,2.488572862413194642e+00,2.504363825291763490e+00,2.507445723922164138e+00,2.479270652488426041e+00,2.486186086395640427e+00,2.490629973234953720e+00,2.486663629979263046e+00,2.505564748505015427e+00,2.470889621310763840e+00,2.494884538061824752e+00,2.493820190429687500e+00,2.485769766348379761e+00,2.497228928554205307e+00,2.492988492235725495e+00,2.484348438404224257e+00,2.498458108784240128e+00,2.488655749662422867e+00,2.502950974452642807e+00,2.493681731047453720e+00,2.505227548104745239e+00,2.489886813693576340e+00,2.514605110074267458e+00,2.502970754364390427e+00,2.486092838240258729e+00,-1.646307620628562063e-04,-5.728773759594574244e-05,-1.930559753740013207e-04,-4.390265786038405338e-04,-3.752800943148670854e-04,-1.778846485063212413e-04,-2.862032128385649798e-04,-3.568457547951098263e-04,-3.369312858247930365e-04,-3.314144396906471002e-04,-5.195927157393143148e-04,-3.898795529888587907e-05,-3.045702737471955857e-04,-2.465088321206287958e-04,-3.771302561283995658e-04,-4.215341396429650445e-04,-3.207844190917796823e-04,-2.946803178716095317e-05,-4.759961755596009425e-05,-3.480322567033233838e-04,-1.077803354414541559e-04,-1.372820065346225249e-04,-1.280648367747438954e-04,-2.439186055824826838e-04,-1.552790350802801811e-04,-2.567688203569673533e-04,-2.238359400839051716e-04,-3.184633069985842724e-04,-4.451152929343393794e-04,-3.705369522122303749e-04,-1.902302736960237439e-04,-3.419099030672612116e-04,-4.783509269579155898e-05,-2.476862078197861194e-04,-1.845452310340611746e-04,-1.960498735806837090e-04,-4.743821858986691301e-03,-1.096433431297648431e-04,-1.493468083002537589e-04,-3.146024663093501634e-04,-4.662551194852507957e-04,-6.473094044057691723e-04,-1.086179973645440148e-03,-2.710671631212756001e-04,-1.002192522908421996e-04,-9.005356058780023334e-05,-2.752209804999232890e-04,-8.614807589436979790e-05,-9.889671076957231004e-04,-1.669724500579885574e-04,-9.968687760402903351e-05,-9.945556681437291938e-05,-1.512369222647181948e-04,-4.921900082880199036e-05,-4.853556314509135613e-04,-4.113796148153399889e-04,-5.537802163734754387e-05,-6.388287721923701084e-05,-1.114358558845828174e-04,-7.062499169886742771e-04,-6.040376032350969204e-01,-9.826210304203733970e-04,-3.880235809977052768e-04,-5.304331780458128700e-04,-1.196616912005208071e-03,-3.309744869004276405e-03,1.807077916397231351e-03,6.927261831672000894e-03,-5.472916910694625159e-03,5.397774725519253330e-03,6.188650964242024301e-03,4.056578357148715903e-03,7.720301783251845018e-01,1.784383399395251743e-02,2.430534840297963323e-02,5.119977212176168163e-02,7.588038373728449304e-02,1.053459446349663126e-01,1.767696476962259955e-01,4.411464774676889661e-02,1.631011650893711071e-02,1.465570767749444468e-02,4.479065803275645435e-02,1.402011213155220440e-02,1.609488035613465817e-01,2.717382191522624973e-02,1.622347553956395363e-02,1.618583101675193786e-02,2.461295376094138967e-02,8.010114021221726235e-03,7.898888403457490770e-02,6.694970570692411471e-02,9.012459824768746797e-03,1.039657697054171409e-02,1.813555530703906890e-02,1.149381797130512028e-01,9.830370372304008697e+01,1.599160153757463732e-01,6.314864329581383606e-02,8.632499980169515419e-02,1.947426348255933137e-01,5.386422587913212157e-01,-2.940917107586462076e-01,-1.127372685186234236e+00,8.906862745105335044e-01,-8.784573088484295411e-01,-1.007167943809902599e+00,-6.601851851849636077e-01
1.800000000000000000e+01,1.799999999999999933e-01,-5.905284651872685225e-02,9.610516790822506650e+00,2.486820927372685119e+00,2.487095020435474257e+00,2.472746107313367858e+00,2.490404859001253968e+00,2.488404262213059326e+00,2.510736724476755555e+00,2.481497305410879761e+00,2.499842702606577927e+00,2.492034346969039138e+00,2.467265187958140427e+00,2.495668199327257142e+00,2.497519975827064087e+00,2.488449473439911408e+00,2.504405268916376937e+00,2.507154676649305802e+00,2.479503301926601289e+00,2.486254845136477876e+00,2.490259806315104019e+00,2.486673048984857193e+00,2.505353762779706894e+00,2.470867015697338243e+00,2.494892073266300248e+00,2.493807945722415376e+00,2.485571025330343353e+00,2.496848400728202133e+00,2.492691793559509872e+00,2.484039495020736954e+00,2.498542879834587005e+00,2.488363760489004761e+00,2.502869971004533234e+00,2.493525375554590973e+00,2.504788622444058532e+00,2.489843486267843353e+00,2.514363041630498063e+00,2.502732453522859224e+00,2.486289695457176041e+00,-2.908454370245117104e-04,-3.464512093360738731e-04,-3.739008827818857128e-04,-4.371427774847447267e-04,-4.459226362709678426e-04,-3.040993234675326562e-04,-1.039373811590582619e-02,-1.081665146708266079e-02,-5.978377407824808643e-04,-2.117930686451607869e-04,-9.585183764260207795e-04,-3.846654606034505264e-04,-4.279592470304294238e-04,-2.050652075071823788e-04,-6.681775289867353251e-04,-1.888847014677175196e-04,-2.520256782543306429e-04,-3.996349516368624677e-04,-3.818061196181332662e-05,-5.590179820118557075e-04,-1.303859488670511269e-04,-1.297468020591274751e-04,-1.403095440468682398e-04,-4.426596236188906630e-04,-5.358068610834543222e-04,-5.534674965725905338e-04,-5.327793235712086073e-04,-2.336922566517074529e-04,-7.371044663524450868e-04,-4.515404003218037587e-04,-3.465857665587712688e-04,-7.808355637539676763e-04,-9.116251842877787226e-05,-4.897546515891804120e-04,-4.228460725652638530e-04,8.073433366284632484e-07,-8.380687329969580684e-03,-6.630750386910970419e-04,-2.892472162850338998e-04,-3.132525515046735015e-04,-5.540227558172978973e-04,-1.106595502236219341e-03,-3.944564451545868461e-02,-8.216544510490730521e-03,-1.778251349553296526e-04,-5.754945366024549237e-05,-5.077137523219584425e-04,-8.499596616433930264e-04,-1.389622216049311116e-03,-1.389006626033125109e-04,-1.766194317943702626e-04,-4.456491961231585138e-05,-1.188199477355470391e-04,-6.674905591897359325e-04,-3.893135277005574228e-04,-6.607680687222054977e-04,-6.699288759857128682e-05,-6.037644141981202481e-05,-1.220906106891776039e-04,-1.281691167791470555e-03,-2.084296131789089124e+00,-2.118048449302641946e-03,-9.235824279878475764e-04,-3.892383318779453483e-04,-1.981580243036092266e-03,-4.033291454983523559e-03,3.292364946531919564e-03,1.582011035386965761e-02,-1.043010184809913150e-02,1.067312267131567682e-02,1.417997495813905218e-02,-1.670519570525209706e-05,1.363909465020697764e+00,1.079117124505628439e-01,4.707334857980897957e-02,5.098008112189750252e-02,9.016407017046013106e-02,1.800921595120278107e-01,6.419555555555030324e+00,1.337196149478928175e+00,2.894003500367282877e-02,9.365848105714232041e-03,8.262754175743802776e-02,1.383261278887756018e-01,2.261531564952885265e-01,2.260529727016937288e-02,2.874381363321825908e-02,7.252688624925078889e-03,1.933727449421089942e-02,1.086303134392371667e-01,6.335857482626251758e-02,1.075362661354571786e-01,1.090271357076040212e-02,9.825924375232384864e-03,1.986955639230737411e-02,2.085879888076629940e-01,3.392074074744755876e+02,3.447004062597298080e-01,1.503078167293940282e-01,6.334633713141094025e-02,3.224909775013346525e-01,6.563953735593064387e-01,-5.358137747030764508e-01,-2.574633487656087460e+00,1.697440087149022725e+00,-1.736990351695566925e+00,-2.307710727973492304e+00,2.718676122892553070e-03
1.500000000000000000e+01,1.499999999999999944e-01,-8.513257559267939367e-02,1.385484520072972892e+01,2.486634935651506506e+00,2.487212589808872831e+00,2.472670418875558163e+00,2.490030016217912756e+00,2.488106318882533419e+00,2.510542188371930994e+00,2.491272517613002169e+00,2.510046277727399744e+00,2.491863795689174044e+00,2.466675894601004337e+00,2.495653969900948788e+00,2.497607639857700956e+00,2.488193511962890625e+00,2.503901890345981762e+00,2.506689344133649744e+00,2.478822980608259119e+00,2.485765729631696619e+00,2.490359715053013456e+00,2.486332484654017794e+00,2.505043574741908863e+00,2.470359802246093750e+00,2.494400569370814669e+00,2.493340628487723087e+00,2.485427856445312500e+00,2.496610369001115881e+00,2.492544991629464413e+00,2.483809334891183163e+00,2.498198917933872831e+00,2.488346099853515625e+00,2.502822875976562500e+00,2.493618556431361544e+00,2.504912785121372387e+00,2.489411490304129337e+00,2.514365059988839413e+00,2.502670288085937500e+00,2.485891069684709631e+00,-4.768371582031250000e-04,-2.288818359375000000e-04,-4.495893205915812985e-04,-8.119855608259562985e-04,-7.438659667968750000e-04,-4.986354282920935077e-04,-6.185259137834187015e-04,-6.130763462608435077e-04,-7.683890206475751938e-04,-8.010864257812500000e-04,-9.727478027343750000e-04,-2.970014299665812985e-04,-6.839207240512124031e-04,-7.084437779023566861e-04,-1.133510044642793702e-03,-8.692060198098872092e-04,-7.411411830355874031e-04,-2.997262137274248062e-04,-3.787449428012124031e-04,-8.692060198098872092e-04,-6.375994001115437015e-04,-6.212506975447062985e-04,-6.076267787391564923e-04,-5.858285086497438954e-04,-7.738385881697062985e-04,-7.002694266180498062e-04,-7.629394531250000000e-04,-5.776541573658811046e-04,-7.547651018415812985e-04,-4.986354282925375969e-04,-2.534048897882001938e-04,-6.566728864401127908e-04,-5.231584821427937015e-04,-4.877362932478312985e-04,-4.850115094869877908e-04,-3.978184291297814923e-04,-1.374002346777349927e-02,-4.380583127730611529e-04,-3.477992843586158456e-04,-5.818614919757208277e-04,-9.241932105753802862e-04,-1.814498355050018791e-03,-2.347389653907366695e-03,-4.657050384503021471e-04,-2.285551278780236233e-04,-2.176751412747572655e-04,-5.152508800412421109e-04,-6.562565677874507633e-04,-2.220752183187477656e-03,-4.798635095833346455e-04,-2.996208213131870647e-04,-2.050779978387454031e-04,-3.494181912054304434e-04,-5.006179193919310438e-04,-3.861921593298708270e-03,-1.027415220105233574e-03,-3.276014426074651200e-04,-2.890931086704701157e-04,-5.287275715369788714e-04,-1.696227045146710176e-03,-3.010242856334068406e+00,-2.679840428439467671e-03,-1.322569103849109435e-03,-9.621420231760720960e-04,-2.029057863864943898e-03,-4.453958074739360583e-03,2.407200343805752929e-03,1.330451379536555338e-02,-5.985569887156352853e-02,1.062913700195655849e-02,1.626466817395640432e-02,8.231485183889318893e-03,2.236111111112268013e+00,7.129151291512791921e-02,5.660236651089368964e-02,9.469466703509996086e-02,1.504072181411644782e-01,2.952993451822513160e-01,3.820243902438415495e-01,7.579086115989254469e-02,3.719605444258756999e-02,3.542539815590955293e-02,8.385416666666707652e-02,1.068020448736333033e-01,3.614148580968207236e-01,7.809507226194727092e-02,4.876159412903599555e-02,3.337528430627828557e-02,5.686583444430068357e-02,8.147273507936750314e-02,6.285058977718764872e-01,1.672060164083150335e-01,5.331528199708870236e-02,4.704826843711188561e-02,8.604742198863431224e-02,2.760513583923534520e-01,4.899000000969942903e+02,4.361288735857156151e-01,2.152406417112198711e-01,1.565831727680946084e-01,3.302176917761374120e-01,7.248564867965819891e-01,-3.917582417586340515e-01,-2.165234375002436540e+00,9.741176470623743811e+00,-1.729831932773334024e+00,-2.646982758627813848e+00,-1.339627659575868268e+00
