2126512128,2157969408,2156920832,2141192192,2129657856,2148532224,2145386496,2128609280,2145648640,2138046464,2709114024
2142240768,2140143616,2138046464,2119172096,2129657856,2147483648,2145386496,2128609280,2134900736,2137784320,2709130046
2138046464,2139095040,2136997888,2119172096,2130706432,2147483648,2144337920,2126512128,2133327872,2137260032,2709146045
2125463552,2160066560,2154823680,2134900736,2129657856,2147483648,2145386496,2126512128,2143813632,2137260032,2709162045
2123366400,2156920832,2160066560,2129657856,2129657856,2148532224,2145386496,2127560704,2142502912,2137784320,2709178045
2142240768,2141192192,2138046464,2121269248,2129657856,2148532224,2145386496,2127560704,2135687168,2137784320,2709194067
2124414976,2143289344,2144337920,2128609280,2129657856,2147483648,2145386496,2127560704,2135162880,2137522176,2709210067
2141192192,2140143616,2140143616,2117074944,2130706432,2147483648,2144337920,2127560704,2134638592,2137522176,2709226067
2124414976,2159017984,2153775104,2134900736,2130706432,2147483648,2145386496,2127560704,2143027200,2137784320,2709242067
2126512128,2164260864,2154823680,2140143616,2129657856,2147483648,2145386496,2127560704,2146435072,2137522176,2709258087
2129657856,2142240768,2138046464,2127560704,2129657856,2147483648,2145386496,2127560704,2134376448,2137522176,2709274086
2138046464,2140143616,2138046464,2118123520,2130706432,2147483648,2145386496,2126512128,2133590016,2137522176,2709290091
2128609280,2138046464,2136997888,2120220672,2126512128,2144337920,2141192192,2122317824,2130968576,2133590016,2709306086
2119172096,2138046464,2133852160,2118123520,2126512128,2144337920,2140143616,2121269248,2127298560,2133065728,2709322110
2129657856,2139095040,2134900736,2118123520,2128609280,2147483648,2144337920,2126512128,2130444288,2136735744,2709339001
2123366400,2155872256,2147483648,2139095040,2133852160,2149580800,2147483648,2130706432,2141454336,2140405760,2709355001
2132803584,2147483648,2147483648,2126512128,2133852160,2151677952,2149580800,2132803584,2138570752,2141978624,2709371001
2125463552,2155872256,2155872256,2143289344,2130706432,2149580800,2146435072,2129657856,2145124352,2139095040,2709387001
2125463552,2148532224,2148532224,2131755008,2128609280,2145386496,2142240768,2123366400,2138570752,2134900736,2709403023
2121269248,2139095040,2132803584,2119172096,2126512128,2144337920,2141192192,2121269248,2128084992,2133327872,2709419024
2132803584,2135949312,2135949312,2116026368,2127560704,2145386496,2143289344,2124414976,2130182144,2135162880,2709435024
2134900736,2154823680,2152726528,2136997888,2132803584,2149580800,2147483648,2129657856,2144862208,2139881472,2709451023
2130706432,2161115136,2161115136,2142240768,2133852160,2151677952,2149580800,2132803584,2148794368,2141978624,2709467046
2133852160,2159017984,2154823680,2138046464,2131755008,2150629376,2148532224,2130706432,2146435072,2140405760,2709483046
2124414976,2160066560,2155872256,2143289344,2128609280,2146435072,2143289344,2125463552,2145910784,2135949312,2709499045
2128609280,2152726528,2146435072,2123366400,2126512128,2144337920,2140143616,2122317824,2137784320,2133327872,2709515044
2118123520,2157969408,2142240768,2136997888,2127560704,2145386496,2143289344,2123366400,2138832896,2134900736,2709531068
2134900736,2146435072,2134900736,2123366400,2130706432,2148532224,2147483648,2129657856,2134900736,2139095040,2709547068
2143289344,2146435072,2143289344,2127560704,2133852160,2151677952,2150629376,2133852160,2140143616,2142502912,2709563065
2146435072,2142240768,2143289344,2124414976,2132803584,2150629376,2149580800,2131755008,2139095040,2141192192,2709579066
2124414976,2149580800,2150629376,2133852160,2129657856,2146435072,2144337920,2126512128,2139619328,2136735744,2709595089
2125463552,2152726528,2152726528,2129657856,2127560704,2144337920,2141192192,2121269248,2140143616,2133590016,2709611091
2139095040,2133852160,2138046464,2112880640,2126512128,2144337920,2141192192,2122317824,2130968576,2133590016,2709627087
2121269248,2157969408,2151677952,2139095040,2130706432,2148532224,2145386496,2127560704,2142502912,2138046464,2709643086
2131755008,2152726528,2159017984,2124414976,2132803584,2151677952,2149580800,2132803584,2141978624,2141716480,2709659112
2128609280,2157969408,2163212288,2147483648,2133852160,2150629376,2149580800,2132803584,2149318656,2141716480,2709675111
