2121269248,2154823680,2143289344,2138046464,2128609280,2147483648,2145386496,2127560704,2139357184,2137260032,9246569067
2139095040,2152726528,2140143616,2127560704,2129657856,2148532224,2145386496,2127560704,2139881472,2137784320,9246585088
2135949312,2140143616,2140143616,2121269248,2129657856,2148532224,2145386496,2127560704,2134376448,2137784320,9246601088
2132803584,2152726528,2149580800,2131755008,2129657856,2147483648,2145386496,2127560704,2141716480,2137522176,9246617090
2136997888,2143289344,2136997888,2122317824,2130706432,2147483648,2145386496,2127560704,2134900736,2137784320,9246633089
2122317824,2150629376,2152726528,2132803584,2129657856,2148532224,2145386496,2127560704,2139619328,2137784320,9246649111
2136997888,2146435072,2150629376,2121269248,2129657856,2148532224,2145386496,2127560704,2138832896,2137784320,9246665110
2138046464,2138046464,2139095040,2119172096,2129657856,2148532224,2145386496,2127560704,2133590016,2137784320,9246681112
2132803584,2140143616,2139095040,2122317824,2130706432,2147483648,2145386496,2127560704,2133590016,2137784320,9246697111
2141192192,2145386496,2145386496,2123366400,2130706432,2147483648,2145386496,2127560704,2138832896,2137784320,9246713133
2139095040,2152726528,2139095040,2128609280,2129657856,2148532224,2145386496,2127560704,2139881472,2137784320,9246729131
2134900736,2140143616,2141192192,2119172096,2129657856,2148532224,2146435072,2127560704,2133852160,2138046464,9246745132
2124414976,2154823680,2154823680,2138046464,2128609280,2146435072,2143289344,2124414976,2143027200,2135687168,9246761133
2128609280,2155872256,2150629376,2130706432,2125463552,2142240768,2139095040,2120220672,2141454336,2131755008,9246777154
2129657856,2136997888,2129657856,2113929216,2123366400,2140143616,2135949312,2116026368,2127560704,2128871424,9246793153
2113929216,2145386496,2141192192,2123366400,2120220672,2138046464,2133852160,2111832064,2130968576,2125987840,9246809154
2114977792,2146435072,2145386496,2122317824,2119172096,2136997888,2131755008,2110783488,2132279296,2124677120,9246825154
2112880640,2130706432,2127560704,2102394880,2118123520,2134900736,2130706432,2108686336,2118385664,2123104256,9246841175
2117074944,2143289344,2140143616,2112880640,2118123520,2135949312,2130706432,2108686336,2128347136,2123366400,9246857175
2110783488,2145386496,2134900736,2121269248,2119172096,2135949312,2131755008,2109734912,2128084992,2124152832,9246874066
2120220672,2145386496,2141192192,2113929216,2120220672,2136997888,2131755008,2110783488,2130182144,2124939264,9246890066
2128609280,2134900736,2139095040,2105540608,2122317824,2139095040,2134900736,2114977792,2127036416,2127822848,9246906066
2130706432,2134900736,2135949312,2108686336,2124414976,2141192192,2138046464,2118123520,2127560704,2130444288,9246922066
2119172096,2140143616,2145386496,2121269248,2127560704,2143289344,2141192192,2122317824,2131492864,2133590016,9246938089
2133852160,2141192192,2134900736,2118123520,2129657856,2147483648,2144337920,2127560704,2132017152,2137260032,9246954089
2140143616,2144337920,2141192192,2122317824,2133852160,2150629376,2147483648,2131755008,2136997888,2140930048,9246970088
2126512128,2164260864,2154823680,2148532224,2134900736,2153775104,2152726528,2136997888,2148532224,2144600064,9246986088
2130706432,2154823680,2154823680,2143289344,2138046464,2155872256,2155872256,2140143616,2145910784,2147483648,9247002110
2135949312,2166358016,2169503744,2148532224,2140143616,2157969408,2157969408,2144337920,2155085824,2150105088,9247018112
2136997888,2166358016,2169503744,2154823680,2141192192,2159017984,2159017984,2145386496,2156920832,2151153664,9247034112
2136997888,2169503744,2172649472,2154823680,2141192192,2160066560,2160066560,2146435072,2158493696,2151940096,9247050111
2141192192,2168455168,2171600896,2146435072,2141192192,2160066560,2160066560,2146435072,2156920832,2151940096,9247066133
2132803584,2172649472,2161115136,2162163712,2140143616,2159017984,2157969408,2145386496,2157182976,2150629376,9247082133
2133852160,2156920832,2161115136,2148532224,2138046464,2157969408,2156920832,2143289344,2150105088,2149056512,9247098132
2135949312,2170552320,2168455168,2149580800,2136997888,2155872256,2155872256,2139095040,2156134400,2146959360,9247114132
2130706432,2164260864,2164260864,2144337920,2133852160,2152726528,2150629376,2134900736,2150891520,2143027200,9247130154
2128609280,2151677952,2156920832,2134900736,2130706432,2149580800,2147483648,2130706432,2143027200,2139619328,9247146153
2128609280,2156920832,2154823680,2135949312,2129657856,2146435072,2143289344,2124414976,2144075776,2135949312,9247162154
2121269248,2139095040,2136997888,2117074944,2126512128,2142240768,2140143616,2120220672,2128609280,2132279296,9247178153
2130706432,2145386496,2136997888,2124414976,2123366400,2141192192,2135949312,2117074944,2134376448,2129395712,9247194174
2120220672,2146435072,2144337920,2110783488,2121269248,2136997888,2132803584,2111832064,2130444288,2125725696,9247211066
2131755008,2130706432,2126512128,2102394880,2118123520,2136997888,2132803584,2109734912,2122842112,2124414976,9247227067
2112880640,2139095040,2139095040,2113929216,2118123520,2134900736,2130706432,2107637760,2126249984,2122842112,9247243066
2129657856,2128609280,2122317824,2099249152,2118123520,2135949312,2130706432,2108686336,2119958528,2123366400,9247259067
2121269248,2128609280,2123366400,2105540608,2118123520,2135949312,2130706432,2108686336,2119696384,2123366400,9247275088
2110783488,2136997888,2125463552,2111832064,2120220672,2136997888,2131755008,2110783488,2121269248,2124939264,9247291090
2125463552,2143289344,2136997888,2119172096,2121269248,2138046464,2133852160,2112880640,2131230720,2126512128,9247307088
2118123520,2134900736,2130706432,2110783488,2124414976,2141192192,2136997888,2117074944,2123628544,2129920000,9247323088
2123366400,2154823680,2150629376,2126512128,2126512128,2144337920,2141192192,2122317824,2138832896,2133590016,9247339111
2121269248,2147483648,2135949312,2130706432,2129657856,2147483648,2145386496,2126512128,2133852160,2137260032,9247355112
2141192192,2151677952,2152726528,2125463552,2132803584,2149580800,2148532224,2130706432,2142765056,2140405760,9247371111
2145386496,2146435072,2144337920,2125463552,2134900736,2153775104,2152726528,2135949312,2140405760,2144337920,9247387112
