=== BEGIN 20 Cycles, 1.0 Hz, 20 Vpp ===
2130706432, 2161115136, 2151677952, 2134900736, 2130706432, 2148532224, 2146435072, 2127560704, 2144600064, 2138308608, 9169335111
2131755008, 2155872256, 2152726528, 2131755008, 2130706432, 2147483648, 2146435072, 2127560704, 2143027200, 2138046464, 9169351134
2142240768, 2143289344, 2144337920, 2118123520, 2130706432, 2147483648, 2145386496, 2126512128, 2136997888, 2137522176, 9169367134
2123366400, 2143289344, 2141192192, 2126512128, 2130706432, 2147483648, 2145386496, 2126512128, 2133590016, 2137522176, 9169383131
2129657856, 2146435072, 2139095040, 2124414976, 2129657856, 2147483648, 2145386496, 2127560704, 2134900736, 2137522176, 9169399134
2134900736, 2143289344, 2141192192, 2122317824, 2130706432, 2147483648, 2145386496, 2127560704, 2135425024, 2137784320, 9169415154
2125463552, 2160066560, 2157969408, 2136997888, 2129657856, 2147483648, 2144337920, 2127560704, 2145124352, 2137260032, 9169431153
2122317824, 2161115136, 2160066560, 2138046464, 2130706432, 2147483648, 2145386496, 2127560704, 2145386496, 2137784320, 9169447152
2133852160, 2139095040, 2139095040, 2119172096, 2130706432, 2147483648, 2144337920, 2127560704, 2132803584, 2137522176, 9169463155
2131755008, 2143289344, 2139095040, 2120220672, 2129657856, 2148532224, 2145386496, 2127560704, 2133590016, 2137784320, 9169479175
2127560704, 2159017984, 2156920832, 2132803584, 2130706432, 2147483648, 2145386496, 2127560704, 2144075776, 2137784320, 9169495176
2138046464, 2141192192, 2140143616, 2122317824, 2129657856, 2148532224, 2146435072, 2127560704, 2135425024, 2138046464, 9169512066
2125463552, 2143289344, 2138046464, 2126512128, 2130706432, 2145386496, 2144337920, 2125463552, 2133327872, 2136473600, 9169528066
2124414976, 2160066560, 2155872256, 2136997888, 2127560704, 2145386496, 2142240768, 2124414976, 2144337920, 2134900736, 9169544066
2122317824, 2139095040, 2136997888, 2119172096, 2125463552, 2145386496, 2141192192, 2122317824, 2129395712, 2133590016, 9169560089
2130706432, 2154823680, 2146435072, 2127560704, 2126512128, 2143289344, 2139095040, 2120220672, 2139881472, 2132279296, 9169576088
2126512128, 2146435072, 2146435072, 2121269248, 2125463552, 2141192192, 2138046464, 2118123520, 2135162880, 2130706432, 9169592089
2117074944, 2149580800, 2141192192, 2129657856, 2123366400, 2140143616, 2135949312, 2116026368, 2134376448, 2128871424, 9169608089
2122317824, 2151677952, 2141192192, 2126512128, 2122317824, 2140143616, 2134900736, 2114977792, 2135425024, 2128084992, 9169624110
2124414976, 2146435072, 2142240768, 2112880640, 2122317824, 2139095040, 2134900736, 2113929216, 2131492864, 2127560704, 9169640111
2116026368, 2148532224, 2147483648, 2123366400, 2121269248, 2136997888, 2133852160, 2111832064, 2133852160, 2125987840, 9169656112
2120220672, 2130706432, 2127560704, 2105540608, 2120220672, 2136997888, 2132803584, 2110783488, 2121007104, 2125201408, 9169672110
2135949312, 2127560704, 2126512128, 2102394880, 2120220672, 2135949312, 2131755008, 2109734912, 2123104256, 2124414976, 9169688132
2113929216, 2150629376, 2144337920, 2117074944, 2118123520, 2135949312, 2131755008, 2109734912, 2131492864, 2123890688, 9169704130
2124414976, 2127560704, 2123366400, 2102394880, 2119172096, 2134900736, 2130706432, 2108686336, 2119434240, 2123366400, 9169720133
2110783488, 2138046464, 2128609280, 2114977792, 2118123520, 2134900736, 2130706432, 2107637760, 2123104256, 2122842112, 9169736132
2118123520, 2143289344, 2138046464, 2116026368, 2118123520, 2134900736, 2129657856, 2107637760, 2128871424, 2122579968, 9169752153
2111832064, 2149580800, 2143289344, 2117074944, 2118123520, 2134900736, 2129657856, 2107637760, 2130444288, 2122579968, 9169768152
2110783488, 2138046464, 2132803584, 2114977792, 2119172096, 2134900736, 2130706432, 2107637760, 2124152832, 2123104256, 9169784154
2120220672, 2127560704, 2124414976, 2102394880, 2118123520, 2134900736, 2129657856, 2107637760, 2118647808, 2122579968, 9169800154
